1	0.13109110	de
2	0.21338828	la
3	0.27476598	que
4	0.33467294	el
5	0.39018326	en
6	0.44498564	y
7	0.48773570	a
8	0.52206560	los
9	0.54858022	se
10	0.57292796	del
11	0.59504070	las
12	0.61680060	un
13	0.63727674	por
14	0.65670022	con
15	0.67591258	no
16	0.69357930	una
17	0.70804742	su
18	0.72197194	para
19	0.73533952	es
20	0.74780758	al
21	0.75917312	lo
22	0.76931304	como
23	0.77798770	más
24	0.78509690	o
25	0.79100298	pero
26	0.79690066	sus
27	0.80231814	le
28	0.80730428	ha
29	0.81221214	me
30	0.81650530	si
31	0.82041702	sin
32	0.82421496	sobre
33	0.82795728	este
34	0.83155166	ya
35	0.83505842	entre
36	0.83843118	cuando
37	0.84167374	todo
38	0.84480488	esta
39	0.84785844	ser
40	0.85090534	son
41	0.85390010	dos
42	0.85688138	también
43	0.85981522	fue
44	0.86274432	había
45	0.86562758	era
46	0.86836148	muy
47	0.87102310	años
48	0.87368352	hasta
49	0.87628772	desde
50	0.87883320	está
51	0.88127632	mi
52	0.88371078	porque
53	0.88613550	qué
54	0.88837138	sólo
55	0.89059632	han
56	0.89279460	yo
57	0.89495692	hay
58	0.89710086	vez
59	0.89921438	puede
60	0.90128792	todos
61	0.90332838	así
62	0.90535268	nos
63	0.90736438	ni
64	0.90931444	parte
65	0.91124516	tiene
66	0.91306846	él
67	0.91485164	uno
68	0.91658312	donde
69	0.91829992	bien
70	0.92001592	tiempo
71	0.92172996	mismo
72	0.92340768	ese
73	0.92505506	ahora
74	0.92668798	cada
75	0.92831002	e
76	0.92992894	vida
77	0.93152810	otro
78	0.93312414	después
79	0.93469798	te
80	0.93626458	otros
81	0.93777948	aunque
82	0.93929204	esa
83	0.94079340	eso
84	0.94229454	hace
85	0.94378880	otra
86	0.94527034	gobierno
87	0.94674480	tan
88	0.94821334	durante
89	0.94967582	siempre
90	0.95112996	día
91	0.95258092	tanto
92	0.95403110	ella
93	0.95546716	tres
94	0.95689128	sí
95	0.95831330	dijo
96	0.95972064	sido
97	0.96112326	gran
98	0.96249410	país
99	0.96386018	según
100	0.96521700	menos
101	0.96655084	mundo
102	0.96787216	año
103	0.96919310	antes
104	0.97051398	estado
105	0.97183022	contra
106	0.97311686	sino
107	0.97439066	forma
108	0.97566202	caso
109	0.97692500	nada
110	0.97818436	hacer
111	0.97943984	general
112	0.98066700	estaba
113	0.98187578	poco
114	0.98307398	estos
115	0.98427154	presidente
116	0.98545358	mayor
117	0.98660710	ante
118	0.98774432	unos
119	0.98887650	les
120	0.99000392	algo
121	0.99111984	hacia
122	0.99223500	casa
123	0.99334454	ellos
124	0.99444982	ayer
125	0.99554970	hecho
126	0.99664340	primera
127	0.99773464	mucho
128	0.99881788	mientras
129	0.99990042	además
130	1	Dvorak
