1	0.06554555	de
2	0.10669414	la
3	0.13738299	que
4	0.16733647	el
5	0.19509163	en
6	0.22249282	y
7	0.24386785	a
8	0.26103280	los
9	0.27429011	se
10	0.28646398	del
11	0.29752035	las
12	0.30840030	un
13	0.31863837	por
14	0.32835011	con
15	0.33795629	no
16	0.34678965	una
17	0.35402371	su
18	0.36098597	para
19	0.36766976	es
20	0.37390379	al
21	0.37958656	lo
22	0.38465652	como
23	0.38899385	más
24	0.39254845	o
25	0.39550149	pero
26	0.39845033	sus
27	0.40115907	le
28	0.40365214	ha
29	0.40610607	me
30	0.40825265	si
31	0.41020851	sin
32	0.41210748	sobre
33	0.41397864	este
34	0.41577583	ya
35	0.41752921	entre
36	0.41921559	cuando
37	0.42083687	todo
38	0.42240244	esta
39	0.42392922	ser
40	0.42545267	son
41	0.42695005	dos
42	0.42844069	también
43	0.42990761	fue
44	0.43137216	había
45	0.43281379	era
46	0.43418074	muy
47	0.43551155	años
48	0.43684176	hasta
49	0.43814386	desde
50	0.43941660	está
51	0.44063816	mi
52	0.44185539	porque
53	0.44306775	qué
54	0.44418569	sólo
55	0.44529816	han
56	0.44639730	yo
57	0.44747846	hay
58	0.44855043	vez
59	0.44960719	puede
60	0.45064396	todos
61	0.45166419	así
62	0.45267634	nos
63	0.45368219	ni
64	0.45465722	parte
65	0.45562258	tiene
66	0.45653423	él
67	0.45742582	uno
68	0.45829156	donde
69	0.45914996	bien
70	0.46000796	tiempo
71	0.46086498	mismo
72	0.46170384	ese
73	0.46252753	ahora
74	0.46334399	cada
75	0.46415501	e
76	0.46496447	vida
77	0.46576405	otro
78	0.46656207	después
79	0.46734899	te
80	0.46813229	otros
81	0.46888974	aunque
82	0.46964602	esa
83	0.47039670	eso
84	0.47114727	hace
85	0.47189440	otra
86	0.47263517	gobierno
87	0.47337240	tan
88	0.47410667	durante
89	0.47483791	siempre
90	0.47556498	día
91	0.47629046	tanto
92	0.47701555	ella
93	0.47773358	tres
94	0.47844564	sí
95	0.47915665	dijo
96	0.47986032	sido
97	0.48056163	gran
98	0.48124705	país
99	0.48193009	según
100	0.48260850	menos
101	0.48327542	mundo
102	0.48393608	año
103	0.48459655	antes
104	0.48525699	estado
105	0.48591511	contra
106	0.48655843	sino
107	0.48719533	forma
108	0.48783101	caso
109	0.48846250	nada
110	0.48909218	hacer
111	0.48971992	general
112	0.49033350	estaba
113	0.49093789	poco
114	0.49153699	estos
115	0.49213577	presidente
116	0.49272679	mayor
117	0.49330355	ante
118	0.49387216	unos
119	0.49443825	les
120	0.49500196	algo
121	0.49555992	hacia
122	0.49611750	casa
123	0.49667227	ellos
124	0.49722491	ayer
125	0.49777485	hecho
126	0.49832170	primera
127	0.49886732	mucho
128	0.49940894	mientras
129	0.49995021	además
130	0.50049134	quien
131	0.50102970	momento
132	0.50156719	millones
133	0.50210455	esto
134	0.50263021	españa
135	0.50315559	hombre
136	0.50367895	están
137	0.50420099	pues
138	0.50471540	hoy
139	0.50522831	lugar
140	0.50573852	madrid
141	0.50624679	nacional
142	0.50675464	trabajo
143	0.50726217	otras
144	0.50776895	mejor
145	0.50827539	nuevo
146	0.50877924	decir
147	0.50927811	algunos
148	0.50977435	entonces
149	0.51026935	todas
150	0.51076190	días
151	0.51124846	debe
152	0.51173000	política
153	0.51220916	cómo
154	0.51268743	casi
155	0.51316100	toda
156	0.51362914	tal
157	0.51409140	luego
158	0.51455341	pasado
159	0.51501171	primer
160	0.51546578	medio
161	0.51591870	va
162	0.51637145	estas
163	0.51682321	sea
164	0.51726299	tenía
165	0.51770176	nunca
166	0.51814028	poder
167	0.51857828	aquí
168	0.51901404	ver
169	0.51944955	veces
170	0.51988293	embargo
171	0.52031222	partido
172	0.52074097	personas
173	0.52116959	grupo
174	0.52159806	cuenta
175	0.52201684	pueden
176	0.52243407	tienen
177	0.52285005	misma
178	0.52326580	nueva
179	0.52367422	cual
180	0.52408206	fueron
181	0.52448804	mujer
182	0.52489096	frente
183	0.52529133	josé
184	0.52568504	tras
185	0.52607557	cosas
186	0.52646301	fin
187	0.52685006	ciudad
188	0.52723656	he
189	0.52761991	social
190	0.52800097	manera
191	0.52838134	tener
192	0.52876027	sistema
193	0.52913919	será
194	0.52951800	historia
195	0.52989505	muchos
196	0.53027001	juan
197	0.53064105	tipo
198	0.53101185	cuatro
199	0.53138262	dentro
200	0.53175170	nuestro
201	0.53212047	punto
202	0.53248920	dice
203	0.53285475	ello
204	0.53321763	cualquier
205	0.53357998	noche
206	0.53393893	aún
207	0.53429749	agua
208	0.53465508	parece
209	0.53501002	haber
210	0.53536411	situación
211	0.53571793	fuera
212	0.53606693	bajo
213	0.53641015	grandes
214	0.53675310	nuestra
215	0.53709266	ejemplo
216	0.53743013	acuerdo
217	0.53776047	habían
218	0.53808869	usted
219	0.53841521	estados
220	0.53874120	hizo
221	0.53906690	nadie
222	0.53939100	países
223	0.53971473	horas
224	0.54003645	posible
225	0.54035739	tarde
226	0.54067821	ley
227	0.54099544	importante
228	0.54131263	guerra
229	0.54162974	desarrollo
230	0.54194479	proceso
231	0.54225712	realidad
232	0.54256886	sentido
233	0.54287900	lado
234	0.54318870	mí
235	0.54349715	tu
236	0.54380400	cambio
237	0.54411057	allí
238	0.54441640	mano
239	0.54472032	eran
240	0.54502369	estar
241	0.54532524	san
242	0.54562666	número
243	0.54592801	sociedad
244	0.54622668	unas
245	0.54652463	centro
246	0.54682114	padre
247	0.54711764	gente
248	0.54741208	final
249	0.54770453	relación
