1	0.06867003	de
2	0.11178013	la
3	0.14393189	que
4	0.17531322	el
5	0.20439144	en
6	0.23309881	y
7	0.25549277	a
8	0.27347595	los
9	0.28736522	se
10	0.30011941	del
11	0.31170282	las
12	0.32310141	un
13	0.33382752	por
14	0.34400221	con
15	0.35406630	no
16	0.36332074	una
17	0.37089964	su
18	0.37819378	para
19	0.38519618	es
20	0.39172738	al
21	0.39768104	lo
22	0.40299268	como
23	0.40753677	más
24	0.41126081	o
25	0.41435462	pero
26	0.41744403	sus
27	0.42028189	le
28	0.42289380	ha
29	0.42546471	me
30	0.42771361	si
31	0.42976271	sin
32	0.43175220	sobre
33	0.43371256	este
34	0.43559542	ya
35	0.43743238	entre
36	0.43919915	cuando
37	0.44089771	todo
38	0.44253791	esta
39	0.44413747	ser
40	0.44573354	son
41	0.44730230	dos
42	0.44886400	también
43	0.45040084	fue
44	0.45193521	había
45	0.45344556	era
46	0.45487767	muy
47	0.45627192	años
48	0.45766554	hasta
49	0.45902971	desde
50	0.46036312	está
51	0.46164291	mi
52	0.46291816	porque
53	0.46418831	qué
54	0.46535954	sólo
55	0.46652504	han
56	0.46767658	yo
57	0.46880928	hay
58	0.46993235	vez
59	0.47103948	puede
60	0.47212567	todos
61	0.47319454	así
62	0.47425493	nos
63	0.47530873	ni
64	0.47633024	parte
65	0.47734162	tiene
66	0.47829673	él
67	0.47923082	uno
68	0.48013783	donde
69	0.48103715	bien
70	0.48193605	tiempo
71	0.48283392	mismo
72	0.48371277	ese
73	0.48457572	ahora
74	0.48543110	cada
75	0.48628078	e
76	0.48712883	vida
77	0.48796652	otro
78	0.48880258	después
79	0.48962701	te
80	0.49044765	otros
81	0.49124121	aunque
82	0.49203354	esa
83	0.49282001	eso
84	0.49360635	hace
85	0.49438910	otra
86	0.49516518	gobierno
87	0.49593755	tan
88	0.49670683	durante
89	0.49747292	siempre
90	0.49823465	día
91	0.49899471	tanto
92	0.49975437	ella
93	0.50050663	tres
94	0.50125263	sí
95	0.50199753	dijo
96	0.50273475	sido
97	0.50346949	gran
98	0.50418758	país
99	0.50490318	según
100	0.50561393	menos
101	0.50631264	mundo
102	0.50700479	año
103	0.50769675	antes
104	0.50838867	estado
105	0.50907816	contra
106	0.50975215	sino
107	0.51041941	forma
108	0.51108539	caso
109	0.51174698	nada
110	0.51240668	hacer
111	0.51306434	general
112	0.51370717	estaba
113	0.51434037	poco
114	0.51496803	estos
115	0.51559535	presidente
116	0.51621455	mayor
117	0.51681880	ante
118	0.51741452	unos
119	0.51800759	les
120	0.51859817	algo
121	0.51918273	hacia
122	0.51976689	casa
123	0.52034810	ellos
124	0.52092709	ayer
125	0.52150324	hecho
126	0.52207616	primera
127	0.52264779	mucho
128	0.52321523	mientras
129	0.52378230	además
130	0.52434922	quien
131	0.52491325	momento
132	0.52547636	millones
133	0.52603933	esto
134	0.52659005	españa
135	0.52714048	hombre
136	0.52768878	están
137	0.52823571	pues
138	0.52877464	hoy
139	0.52931200	lugar
140	0.52984653	madrid
141	0.53037903	nacional
142	0.53091109	trabajo
143	0.53144281	otras
144	0.53197375	mejor
145	0.53250433	nuevo
146	0.53303220	decir
147	0.53355485	algunos
148	0.53407475	entonces
149	0.53459334	todas
150	0.53510937	días
151	0.53561913	debe
152	0.53612362	política
153	0.53662562	cómo
154	0.53712669	casi
155	0.53762283	toda
156	0.53811329	tal
157	0.53859759	luego
158	0.53908162	pasado
159	0.53956177	primer
160	0.54003748	medio
161	0.54051199	va
162	0.54098632	estas
163	0.54145962	sea
164	0.54192036	tenía
165	0.54238005	nunca
166	0.54283947	poder
167	0.54329835	aquí
168	0.54375488	ver
169	0.54421115	veces
170	0.54466519	embargo
171	0.54511495	partido
172	0.54556413	personas
173	0.54601319	grupo
174	0.54646208	cuenta
175	0.54690082	pueden
176	0.54733794	tienen
177	0.54777375	misma
178	0.54820932	nueva
179	0.54863721	cual
180	0.54906449	fueron
181	0.54948982	mujer
182	0.54991195	frente
183	0.55033140	josé
184	0.55074388	tras
185	0.55115303	cosas
186	0.55155894	fin
187	0.55196444	ciudad
188	0.55236936	he
189	0.55277099	social
190	0.55317021	manera
191	0.55356871	tener
192	0.55396570	sistema
193	0.55436269	será
194	0.55475955	historia
195	0.55515458	muchos
196	0.55554741	juan
197	0.55593614	tipo
198	0.55632462	cuatro
199	0.55671306	dentro
200	0.55709973	nuestro
201	0.55748608	punto
202	0.55787239	dice
203	0.55825536	ello
204	0.55863554	cualquier
205	0.55901517	noche
206	0.55939123	aún
207	0.55976688	agua
208	0.56014151	parece
209	0.56051337	haber
210	0.56088434	situación
211	0.56125503	fuera
212	0.56162067	bajo
213	0.56198025	grandes
214	0.56233954	nuestra
215	0.56269529	ejemplo
216	0.56304885	acuerdo
217	0.56339493	habían
218	0.56373880	usted
219	0.56408089	estados
220	0.56442242	hizo
221	0.56476364	nadie
222	0.56510319	países
223	0.56544235	horas
224	0.56577941	posible
225	0.56611565	tarde
226	0.56645176	ley
227	0.56678411	importante
228	0.56711642	guerra
229	0.56744865	desarrollo
230	0.56777872	proceso
231	0.56810594	realidad
232	0.56843254	sentido
233	0.56875746	lado
234	0.56908192	mí
235	0.56940508	tu
236	0.56972655	cambio
237	0.57004774	allí
238	0.57036815	mano
239	0.57068655	eran
240	0.57100438	estar
241	0.57132031	san
242	0.57163610	número
243	0.57195181	sociedad
244	0.57226472	unas
245	0.57257687	centro
246	0.57288752	padre
247	0.57319815	gente
248	0.57350663	final
249	0.57381302	relación
250	0.57411840	cuerpo
251	0.57442268	obra
252	0.57472679	incluso
253	0.57503041	través
254	0.57533315	último
255	0.57563323	madre
256	0.57593239	mis
257	0.57623096	modo
258	0.57652828	problemas
259	0.57682552	cinco
260	0.57711967	carlos
261	0.57741183	hombres
262	0.57770316	información
263	0.57799413	ojos
264	0.57828489	muerte
265	0.57857526	nombre
266	0.57886521	algunas
267	0.57915502	público
268	0.57944409	mujeres
269	0.57973176	siglo
270	0.58001876	todavía
271	0.58030478	meses
272	0.58058887	mañana
273	0.58087169	esos
274	0.58115235	nosotros
275	0.58143103	hora
276	0.58170960	muchas
277	0.58198721	pueblo
278	0.58226469	alguna
279	0.58254210	dar
280	0.58281881	problema
281	0.58309504	don
282	0.58337104	da
283	0.58364654	tú
284	0.58392081	derecho
285	0.58419498	verdad
286	0.58446838	maría
287	0.58474173	unidos
288	0.58501503	podría
289	0.58528787	sería
290	0.58555927	junto
291	0.58583019	cabeza
292	0.58610060	aquel
293	0.58637096	luis
294	0.58663548	cuanto
295	0.58689885	tierra
296	0.58716127	equipo
297	0.58742333	segundo
298	0.58768494	director
299	0.58794641	dicho
300	0.58820721	cierto
301	0.58846676	casos
302	0.58872590	manos
